GEOID,Asthma_prev,nearest_hw_dist_m,hw_count_5km,ratio_poverty,ratio_uninsured,med_income,ratio_black,ratio_hispanic
1400000US37183053506,7.5,590.9363618247982,22,4.7,6.1,96719.0,3.978924418604652,6.340843023255814
1400000US37171931002,9.5,593.1885241849069,2,15.6,8.3,45000.0,4.179104477611941,17.17412935323383
1400000US37153970900,10.0,1137.3916671594352,7,20.0,11.4,39175.0,21.789409616555083,1.2375735443294784
1400000US37167930900,9.4,1280.520022696085,1,6.7,12.3,55691.0,5.308537616229924,4.311073541842773
1400000US37195000801,13.9,796.629177906638,23,51.0,25.0,16307.0,71.0919540229885,26.321839080459768
1400000US37189920703,9.0,2283.9556143879654,11,13.1,9.2,62054.0,3.666450356911097,4.6073977936404935
1400000US37171930301,9.3,3237.085350092878,5,16.5,10.7,56343.0,13.649289099526063,14.881516587677726
1400000US37183053601,7.4,1312.351585850514,6,4.3,3.8,113944.0,14.382602285293034,8.27865831183192
1400000US37171931101,10.5,7984.438263079748,0,12.2,19.0,44125.0,0.0,16.15675489859058
1400000US37183052809,9.5,3686.799096010978,2,13.0,15.4,63981.0,23.4354628422425,18.77444589308996
1400000US37153971100,11.7,2839.596100633625,2,30.6,10.3,28290.0,36.51152281970177,1.016719385449616
1400000US37183053900,8.3,7879.996299707135,0,5.1,10.5,127930.0,5.795540234837876,4.158138532801896
1400000US37187950100,11.1,13425.204235777735,0,11.8,11.3,32500.0,43.431221020092735,10.13468756899978
1400000US37183053711,7.7,2123.867004184319,17,1.9,3.9,128854.0,11.979899497487438,3.678391959798995
1400000US37179020311,8.9,2487.0039883354693,6,6.6,8.4,76888.0,8.17570930811349,14.522150323544054
1400000US37167930700,9.7,8298.765349285446,0,12.8,10.3,56201.0,0.0789733464955577,7.166831194471866
1400000US37181960600,12.3,3370.160076296724,2,29.0,14.7,29444.0,63.23624595469256,22.718446601941743
1400000US37193960200,10.2,14924.102199768156,0,22.6,10.9,37412.0,0.9483960948396096,1.4783821478382146
1400000US37191001000,9.7,13782.110918105313,0,12.2,17.9,46549.0,7.546739626082992,5.791153670770634
1400000US37183053204,9.0,896.0054525649691,6,7.2,6.3,72212.0,17.612409189083056,11.820145297467112
1400000US37163970800,11.1,5089.546988690109,0,23.2,25.2,34882.0,29.867511520737327,31.29320276497696
1400000US37179020316,8.8,2120.115747120757,9,4.7,7.4,78375.0,7.550371155885472,3.8600212089077415
1400000US37183051200,8.7,136.32370993493618,46,21.0,5.9,61300.0,4.224765868886577,3.704474505723205
1400000US37191001200,10.4,970.4724721360288,8,20.6,10.3,36397.0,42.81857451403888,3.050755939524838
1400000US37171930600,9.6,839.9183574491209,7,12.2,8.2,37744.0,5.93490746649649,6.541161455009573
1400000US37183054211,8.1,4211.670124650422,1,2.1,3.6,114005.0,9.994998928341788,6.251339572765592
1400000US37191000901,10.4,3812.127942931844,1,11.9,16.8,49730.0,34.03936269915651,13.776944704779757
1400000US37183053414,8.1,1511.377223631126,10,6.9,4.7,113151.0,7.462985194077632,7.5430172068827535
1400000US37183053608,7.1,1475.3448159760355,32,8.4,3.6,123125.0,14.898872935000773,3.6591014358499305
1400000US37183052801,8.7,973.0302823671344,16,3.6,4.9,74161.0,29.06941031941032,2.625921375921376
1400000US37189920300,9.0,2726.492806702009,1,17.4,6.9,62232.0,0.5190311418685121,2.6816608996539792
1400000US37183053519,8.9,1109.9165298403077,21,10.0,25.3,63517.0,27.354443309499487,17.119509703779368
1400000US37183050900,12.6,550.0069847381185,37,27.2,17.4,36629.0,67.67929846539305,6.451612903225806
1400000US37183053806,7.8,4394.662327720252,2,2.0,0.4,128116.0,0.6036217303822937,0.4024144869215292
1400000US37183052407,8.8,728.8165300294761,21,15.3,12.3,52483.0,28.99091120950828,10.137497086926125
1400000US37163971000,10.5,23399.36436100561,0,17.4,14.0,41813.0,45.88932806324111,25.31620553359684
1400000US37183054007,8.5,966.7171422557832,15,7.5,10.2,64692.0,22.068328716528164,11.911357340720222
1400000US37179021012,8.2,2855.678133223629,3,1.6,5.1,136958.0,2.3150762281197066,3.463203463203463
1400000US37193960700,10.8,2134.971859101254,15,21.8,17.4,40231.0,1.6107016107016106,12.831012831012831
1400000US37183053715,7.9,1396.0936801754578,18,2.2,7.0,93889.0,8.900373241458514,7.20643123743899
1400000US37169070100,9.7,12332.79625551636,0,8.0,10.5,47369.0,7.733068388806094,0.7285974499089253
1400000US37155961900,12.6,18768.81327946138,0,31.9,14.9,29595.0,42.76169265033408,5.527434703381251
1400000US37183051800,7.7,928.1977919479186,43,4.1,2.8,94333.0,2.892833662064432,3.4407188253342103
1400000US37179021009,8.0,2277.5629932736506,3,1.4,3.0,168864.0,14.812011102699971,11.834468836739845
1400000US37191000101,9.9,8595.00656353649,0,11.1,14.9,51389.0,15.296956696608124,9.585735353264512
1400000US37195001300,10.4,1366.206758071456,2,12.7,5.5,41891.0,37.251356238698015,4.1410488245931285
1400000US37157040602,9.5,5007.040091602789,0,10.7,8.2,57708.0,9.738771769019248,6.14115490375802
1400000US37183052807,9.1,2669.2166168450526,2,4.4,11.5,62120.0,49.435803598658126,18.267764562366576
1400000US37161960100,10.2,13463.30188811172,0,20.3,8.3,44727.0,5.822102425876011,3.652291105121293
1400000US37183050300,8.2,276.2886422442651,43,11.7,4.5,59817.0,8.567164179104477,1.671641791044776
1400000US37157041602,9.6,5613.271613341197,0,14.3,8.6,64375.0,5.678370177719982,3.857824013870828
1400000US37155961100,13.4,1040.3490335914948,3,38.3,26.2,29509.0,29.05677246312025,22.48547161376844
1400000US37169070400,10.2,7952.907887383525,0,11.1,8.6,47537.0,0.1402032947774272,7.658604977216965
1400000US37195001100,10.7,8515.837690892513,0,26.1,18.6,38300.0,36.34551495016611,12.026578073089702
1400000US37155961801,13.5,7919.976539429786,0,33.9,13.0,29607.0,10.374538420960084,0.0
1400000US37155960802,13.1,2572.5183086902834,5,32.5,9.9,25703.0,77.69491525423729,5.152542372881356
1400000US37183053408,7.2,1314.8383063480376,10,3.0,2.5,135994.0,1.6814797021378816,1.2010569300984866
1400000US37195000900,10.1,4182.392831645143,1,10.5,10.4,46333.0,16.81744374855022,7.121317559730921
1400000US37191000402,10.3,4360.514273150332,1,18.7,12.8,42336.0,29.516648764769062,12.502685284640172
1400000US37153970700,10.9,1479.5627217860026,2,32.7,17.8,26000.0,18.25053995680345,11.879049676025918
1400000US37159050700,11.0,1965.7708619600965,4,23.1,13.8,52535.0,37.98882681564245,7.076350093109869
1400000US37159051400,9.7,3547.288966163976,6,5.5,13.0,49961.0,8.67883476368911,13.670977879850115
1400000US37159051204,9.4,1562.6402104015754,7,11.0,15.9,44638.0,13.913751017087062,21.508001084892868
1400000US37183052409,9.6,730.8084314805749,39,45.3,17.6,25993.0,11.479234717685488,15.888940737284182
1400000US37153970100,10.3,18264.31366511517,0,19.9,17.6,48077.0,31.54113557358053,17.705677867902665
1400000US37175960300,9.0,1582.8329350238876,3,13.8,10.5,45759.0,3.231915162226992,4.34288599924252
1400000US37183053725,8.3,1285.8614166220166,17,6.4,4.0,80679.0,6.147376852222667,2.6231477773328
1400000US37183051700,7.4,2211.7027448472804,38,1.3,1.1,212115.0,1.1011904761904765,2.2916666666666665
1400000US37179020202,9.2,7739.613905809009,0,7.2,7.9,72143.0,4.770153231179214,2.358427714856762
1400000US37191000303,10.1,6314.266120497878,0,11.4,10.8,63166.0,13.34409864944216,8.485026423957722
1400000US37183054015,9.2,1493.345691589613,24,10.6,11.4,56470.0,33.611111111111114,18.310185185185183
1400000US37173960301,10.1,16553.53259441256,0,16.1,13.4,39167.0,0.1338240214118434,4.583472733355638
1400000US37183053604,6.9,1755.2735392496686,15,0.7,2.1,180938.0,3.96222068647777,1.9120018428933423
1400000US37183053007,7.5,3042.819438418638,8,1.4,2.7,122303.0,1.7892644135188869,1.7561298873426108
1400000US37195000200,14.6,323.89547111636745,23,54.4,24.8,19267.0,73.37180544105524,17.642209398186314
1400000US37191001800,13.2,1340.0164511982775,8,33.9,13.8,19107.0,76.48902821316614,0.1343484102104791
1400000US37195001000,10.3,9720.6351140609,0,13.1,10.8,41071.0,42.81210592686003,3.152585119798234
1400000US37171930400,11.3,1151.3369544040931,10,36.9,9.9,22365.0,9.230769230769232,1.7357001972386588
1400000US37183052705,9.0,967.7667230725868,35,12.2,10.6,56494.0,28.689516129032256,20.625
1400000US37157040102,9.5,10186.27177891892,0,9.8,12.6,49536.0,31.529850746268657,2.276119402985074
1400000US37179020204,9.3,8082.25585353719,0,6.5,7.4,61853.0,0.0,0.9043312708234174
1400000US37191001400,12.1,1401.7970540795452,11,33.1,9.6,26738.0,67.82876601264796,6.567212583103616
1400000US37183053523,7.8,958.2709128707396,20,7.7,3.0,106632.0,10.556145944031172,4.640453418349274
1400000US37197050102,10.0,8965.493560433722,0,15.9,8.0,45140.0,2.192638997650744,9.919081179848604
1400000US37183054011,7.8,1159.9864416400644,16,2.6,3.9,103029.0,4.763585038814397,2.011291460832745
1400000US37163970600,10.7,854.7216095539179,9,20.7,9.9,32857.0,37.000640888699,13.0314035462508
1400000US37161961200,10.0,7439.501425601838,0,16.0,11.0,44063.0,1.123352775977533,2.959602505940808
1400000US37183053412,7.6,2901.4668395134454,3,1.9,2.4,128948.0,3.5263500325309045,6.922576447625244
1400000US37183054114,8.7,1560.2335683159718,13,5.7,9.6,76985.0,32.83367883910062,18.944346994099824
1400000US37183054403,9.1,2723.1635768874,3,7.9,13.6,66875.0,24.08406702641295,13.291678500426016
1400000US37183053202,7.8,2214.85818184296,5,1.6,3.0,148365.0,7.114716106604867,4.21784472769409
1400000US37195000600,10.5,1795.4085571569765,21,19.0,14.0,44267.0,42.97404423986703,7.403145377828922
1400000US37159050904,10.3,8603.806705901914,0,17.3,8.9,40714.0,0.2039983680130559,2.529579763361893
1400000US37157041300,11.1,4343.1522669802525,1,27.7,16.3,35302.0,25.43089430894309,16.016260162601625
1400000US37191000500,9.9,770.0170215006381,11,8.1,1.0,43315.0,15.66383257030739,8.404185742315239
1400000US37185950300,12.2,14286.843119888894,0,30.0,20.8,32560.0,63.34041047416844,7.218683651804671
1400000US37193960400,10.2,13712.618748062374,0,14.3,7.9,43125.0,3.145917001338688,4.846050870147256
1400000US37183054017,8.5,869.4147461031284,22,9.5,7.7,61875.0,27.609547559672247,8.941930887068045
1400000US37175960500,9.8,6406.483118315795,0,13.4,20.2,41355.0,0.6869901245169601,6.13997423787033
1400000US37161960900,10.7,1880.011989374865,5,24.7,16.1,36455.0,4.436681222707423,9.868995633187772
1400000US37155961301,9.5,3491.303792361477,4,17.2,4.5,59565.0,15.78512396694215,3.6983471074380168
1400000US37171930201,10.5,5652.864186272017,0,15.5,13.0,38112.0,8.149779735682818,5.254877281308999
1400000US37183053521,7.4,2380.8554415245026,14,8.0,2.7,108281.0,3.3297238765565784,0.1353546291283162
1400000US37183053516,8.5,1416.39955002221,16,4.8,17.1,59063.0,19.895591647331788,18.47447795823666
1400000US37199960300,9.7,9147.706196817877,0,17.8,14.4,34792.0,2.419622141199868,2.4527676499834272
1400000US37153970500,10.9,1538.7038429175238,4,24.7,6.8,31359.0,43.76558603491272,4.945968412302577
1400000US37193961100,9.9,1439.5841735339889,10,11.5,7.0,36385.0,12.562120375483158,10.546659304251795
1400000US37191001301,9.8,1748.2732223057076,11,2.3,5.5,55226.0,43.60446570972887,7.097288676236045
1400000US37167930101,9.3,3844.210240321803,1,4.2,8.2,59688.0,4.258010118043845,3.1829679595278244
1400000US37183052002,11.7,1201.8866411220936,33,27.6,11.6,38974.0,71.30332153093913,17.990220873377172
1400000US37183052001,11.5,559.1977683161151,34,28.4,21.7,31341.0,65.11681702521398,22.391857506361323
1400000US37183052506,7.4,825.4384456509565,13,5.5,6.4,83861.0,9.114680612626074,5.304445274561076
1400000US37179020602,10.6,2557.670016615963,8,22.0,24.4,43188.0,22.2177742193755,32.36589271417134
1400000US37183053005,7.6,1445.428601434419,11,2.7,3.1,160263.0,1.257071024512885,0.6704378797402053
1400000US37161961101,10.2,6975.184156766697,0,15.3,12.2,43080.0,8.079056865464633,7.212205270457697
1400000US37159051902,9.8,7295.47449928817,0,9.7,12.5,59034.0,15.951720763333876,4.713749796118089
1400000US37163970700,10.6,4036.2331670729177,5,23.4,17.7,42045.0,27.09130672498633,19.177145981410607
1400000US37169070501,9.8,1763.4912554795117,3,14.1,12.2,44442.0,1.004079071226859,2.6043300909946656
1400000US37183053419,7.8,372.90879006311513,21,2.3,1.6,127321.0,5.506047103755569,2.8007638446849143
1400000US37183054004,8.8,853.3512676236743,29,12.6,6.7,50253.0,28.91136228435456,10.668253023993651
1400000US37183052603,7.5,1252.7744981501546,35,4.8,2.0,89708.0,3.0715532286212914,2.68760907504363
1400000US37157041002,9.6,5486.2866744334415,0,15.4,9.2,60648.0,6.982456140350878,4.807017543859649
1400000US37193960600,10.7,727.4813372050661,11,33.9,11.1,23611.0,14.72518457752256,13.90484003281378
1400000US37155960101,11.8,4178.742002884758,1,24.8,14.2,33859.0,20.61605626970652,31.79723502304148
1400000US37183054113,9.2,2386.969912007377,8,7.2,14.2,66899.0,42.06471494607088,12.223934257832562
1400000US37179021011,8.1,277.53171420441515,2,0.8,8.7,150324.0,8.976974642961236,3.745263771495191
1400000US37197050502,9.8,3374.424974668661,1,12.1,9.0,48214.0,0.5049345880192793,10.970851503327978
1400000US37151031505,9.2,3331.954439368721,3,9.0,7.0,57895.0,3.056234718826406,0.8251833740831296
1400000US37183051600,7.5,1780.143494504452,46,4.4,3.0,140170.0,1.4055815848441635,0.8352006518639234
1400000US37171930101,10.5,8477.41055297636,0,12.4,16.5,46895.0,5.724789915966387,15.021008403361344
1400000US37181960800,12.2,1283.5092789623448,7,31.5,20.2,25142.0,55.21813515825493,24.76475620188195
1400000US37183054109,8.9,5964.761817930739,0,4.9,10.3,97600.0,30.71328671328672,10.993006993006992
1400000US37159051301,9.7,2126.4290832701904,2,15.1,6.7,51410.0,11.414279217826284,13.460663938153704
1400000US37159050400,12.5,891.8279076761061,15,27.2,12.8,30122.0,69.26829268292683,14.425087108013935
1400000US37195001700,10.2,6032.978805246739,0,14.6,16.0,44651.0,17.542972699696662,10.338725985844286
1400000US37183054208,8.4,1137.7642822738478,8,9.4,7.5,67099.0,13.433987216222173,6.094335463962971
1400000US37187950200,11.2,5599.14617197757,0,24.9,10.4,29760.0,60.30845594752703,1.6486438574720794
1400000US37183052302,10.0,982.781077273996,40,40.5,6.1,50956.0,23.630527078802945,3.468986227606917
1400000US37183054016,8.3,650.078014071541,19,3.0,2.7,93529.0,16.887096774193548,2.693548387096774
1400000US37161960500,9.8,1195.9252819324622,5,12.2,10.9,45000.0,7.525405108486679,2.966218071958253
1400000US37191000602,11.1,9672.824922176276,0,31.1,18.2,38558.0,14.826317000230045,44.04186795491143
1400000US37179021005,9.5,8252.313874560192,0,13.3,9.4,60436.0,8.208482802278962,5.824013504958852
1400000US37183053111,8.5,3988.255182175023,2,6.2,10.3,97449.0,16.53003178852267,17.500418270035134
1400000US37155961602,11.2,13634.62436880311,0,19.3,12.3,40438.0,27.44416873449132,3.5732009925558312
1400000US37183053713,8.7,1462.757323878809,15,8.0,7.3,49041.0,21.08553566354077,10.826939471440747
1400000US37183053425,6.9,455.6593729319901,13,3.5,1.5,140350.0,3.673864002578151,9.152433129229776
1400000US37179021008,7.8,2483.935293880203,2,1.6,1.4,163472.0,8.610586950044691,9.166749428940312
1400000US37183053518,8.1,885.6674241207239,19,4.3,6.5,85000.0,4.513513513513513,2.4324324324324325
1400000US37159051001,9.7,3583.530099184873,2,14.2,11.1,52823.0,1.288825879623663,4.1371310735919575
1400000US37185950103,11.8,28342.13576135901,0,21.5,13.2,38417.0,42.72058823529412,3.6397058823529416
1400000US37155960801,13.2,1819.7802464154988,6,47.9,14.5,18418.0,63.78281622911695,5.280429594272077
1400000US37181960200,11.1,12311.320844172127,0,18.0,5.3,47455.0,51.33250311332503,0.971357409713574
1400000US37171930901,9.7,804.5465551275103,4,16.1,13.9,50375.0,4.244723737253972,13.37443680341475
1400000US37167931100,9.8,9301.477061043195,0,12.9,12.2,51648.0,21.428571428571427,0.2121640735502121
1400000US37179021007,7.8,3034.310858305158,2,2.5,3.6,205766.0,7.182238116525108,4.619281776188347
1400000US37183053110,8.8,565.6071385260544,2,6.1,16.1,94375.0,12.749135233075275,18.97545709108878
1400000US37191001900,12.6,1109.62443062263,12,40.1,12.7,21796.0,64.44020356234097,6.340118744698897
1400000US37183053716,8.7,1129.0299144633243,20,4.9,11.0,57798.0,32.1157495256167,2.2058823529411766
1400000US37189920100,9.4,9356.21595032124,0,15.8,15.2,53264.0,0.1411859620814844,3.6506655909640986
1400000US37183053606,8.0,1835.5990180637184,20,2.5,3.0,91667.0,12.811526479750778,9.96884735202492
1400000US37171931102,9.7,3927.062826111542,1,6.9,12.7,51074.0,0.8774128854349462,12.634745550263224
1400000US37159050901,9.8,7070.163371121525,0,15.6,11.2,50481.0,1.806204844878878,5.4823629409264765
1400000US37157041500,10.0,807.3167557427662,11,20.2,8.9,37038.0,24.972175848636617,2.031163049526989
1400000US37183052903,8.3,2796.667982750012,6,4.4,8.5,94091.0,17.33788395904437,9.965870307167236
1400000US37179020310,8.2,4840.235438609947,2,3.0,8.8,96019.0,10.892217518723545,3.988928687723869
1400000US37199960102,10.4,6620.216137321768,0,24.9,16.1,31857.0,0.0,10.37593984962406
1400000US37159051202,10.3,1828.1292362085649,4,15.1,13.5,53750.0,8.476052249637156,24.55732946298984
1400000US37183054302,10.6,1470.3597508319676,4,16.0,14.9,52597.0,36.45911477869468,8.81470367591898
1400000US37183051501,7.3,2641.595995808609,24,2.2,0.9,132031.0,2.687249857061178,0.4288164665523156
1400000US37183053722,7.7,1054.520430961996,14,2.1,0.8,71012.0,3.059747777548067,1.9226793467025007
1400000US37183054012,7.6,1329.598252466232,24,0.8,5.9,96955.0,9.22279792746114,1.6839378238341969
1400000US37179020313,9.3,1200.861175240041,8,16.0,17.4,62438.0,1.8063918480778136,13.29319129226494
1400000US37163970302,9.5,21686.03275426869,0,4.9,15.8,58521.0,12.0,18.80373831775701
1400000US37197050300,10.5,5377.846901576588,0,21.7,11.6,39940.0,8.650065530799477,8.387942332896461
1400000US37155960701,11.5,6789.030777458016,0,19.5,14.5,45492.0,5.1307189542483655,20.68627450980392
1400000US37183053108,8.6,4304.915644739374,1,5.7,4.9,77405.0,9.497076023391813,8.339181286549707
1400000US37161960700,9.9,3121.657611325081,5,17.1,7.1,36310.0,20.13906133598212,3.402036255276881
1400000US37183050400,9.5,452.59181436961705,45,6.1,2.8,85139.0,16.283618581907092,1.662591687041565
1400000US37185950400,11.5,17736.747618085086,0,20.5,12.3,30903.0,61.83041722745626,6.271870794078062
1400000US37179021010,8.0,4438.557962665404,2,0.6,1.8,133750.0,4.48,1.1815384615384614
1400000US37177960100,10.4,33998.05197271211,0,18.3,13.3,35300.0,36.87423687423688,6.935286935286936
1400000US37183054106,9.9,1501.902462255108,12,10.5,19.2,62356.0,48.89609579643258,17.28826244231009
1400000US37191000700,11.7,2111.841539079556,2,27.3,14.7,39787.0,52.78174037089871,2.888730385164052
1400000US37159051501,10.2,1516.7319069675182,8,18.4,19.3,45324.0,14.578587699316628,25.84155909896229
1400000US37167930500,10.5,3436.625644889995,3,26.5,13.8,37857.0,15.549597855227882,7.745010425975574
1400000US37183053203,8.2,1884.612433639409,6,3.9,6.1,119866.0,12.67728562077242,4.385773510800785
1400000US37183054104,9.2,1930.969206454084,11,9.6,16.5,71574.0,33.21669582604349,29.251020578188783
1400000US37173960302,10.4,7131.225542157717,0,15.2,17.5,43205.0,0.4210526315789473,2.37593984962406
